,aerobic,anaerobic
b1588,24.489733333333334,70.76859999999999
b1589,22.707166666666666,50.46326666666666
b1590,31.400666666666666,80.84766666666665
b1591,67.11743333333334,91.99133333333333
b1592,9.593583333333333,20.28226666666667
b1593,148.91396666666665,547.8636666666666
b1594,65.66629999999999,81.91636666666666
b1595,19.85183333333333,28.405666666666665
b1596,23.713966666666664,34.6859
b1597,24.33493333333333,34.3042
b1598,118.024,120.891
b1599,4.46038,4.854523333333334
b1600,19.540633333333332,8.15844
b1601,14.574833333333332,29.83086666666667
b1602,1556.0466666666669,1354.9123333333334
b1603,1772.8933333333334,1320.4066666666668
b1604,330.06466666666665,332.24666666666667
b1605,16.401533333333333,31.008899999999997
b1606,56.5144,73.07646666666666
b1607,117.64696666666669,54.36853333333334
b1608,140.16833333333332,303.5973333333333
b1609,68.884,173.39433333333332
b1610,45.58033333333333,39.2916
b1611,71.81150000000001,5.869823333333334
b1612,337.882,33.64566666666667
b1613,185.37599999999998,355.96266666666673
b1614,516.2013333333333,423.94666666666666
b1615,1.7741766666666665,2.0101836666666664
b1616,2.6149966666666664,4.051423333333333
b1617,2.620693333333333,2.3879066666666664
b1618,93.93376666666666,162.46966666666665
b1619,498.50100000000003,272.957
b1620,21.654366666666665,18.328366666666668
b1621,10.177043333333332,10.622136666666668
b1622,71.0323,105.60050000000001
b1623,71.81246666666668,26.7445
b1624,186.44866666666667,171.1016666666667
b1625,38.569066666666664,156.8955
b1626,173.11666666666665,249.25166666666667
b1627,119.14699999999999,77.8832
b1628,112.00433333333335,91.23853333333334
b1629,89.02890000000001,55.9966
b1630,85.62366666666667,60.88403333333333
b1631,79.34086666666667,53.137033333333335
b1632,59.36096666666666,50.63399999999999
b1633,67.20190000000001,41.9645
b1634,21.004433333333335,328.88866666666667
b1635,332.9656666666667,264.91766666666666
b1636,111.83966666666667,271.93699999999995
b1637,598.841,831.4426666666667
b1638,251.81933333333333,393.3883333333333
b1639,61.2601,58.5995
b1640,66.13813333333333,102.98363333333333
b1641,1631.596666666667,2492.4
b1642,368.382,467.971
b1643,25.6056,10.9734
b1644,23.116433333333333,26.831866666666667
b1645,12.245099999999999,10.128673333333333
b1646,181.28033333333335,75.21273333333333
b1647,153.88066666666666,124.84133333333334
b1648,40.101400000000005,51.429399999999994
b1649,26.845366666666667,18.05073333333333
b1650,70.45719999999999,65.91303333333333
b1651,368.891,428.7556666666667
b1652,108.492,139.821
b1653,25.067433333333337,37.93723333333333
b1654,862.8853333333333,441.12266666666665
b1655,81.37643333333334,87.56493333333333
b1656,2842.8333333333335,1445.58
b1657,39.4218,16.30613333333333
b1658,434.00533333333334,402.8333333333333
b1659,28.3971,35.85256666666667
b1660,23.031066666666664,35.850100000000005
b1661,1046.78,1906.21
b1662,351.87999999999994,567.427
b1663,76.09856666666666,103.29873333333335
b1664,199.57500000000002,221.79899999999998
b1667,1046.8436666666666,757.7443333333334
b1668,109.09733333333334,43.03626666666667
b1669,7.624276666666667,22.056066666666666
b1670,13.08685,24.160966666666667
b1671,3.89381,29.6444
b1672,9.632423333333334,47.4086
b1673,4.276956666666667,28.8283
b1674,5.432939999999999,72.51623333333333
b1675,151.555,88.04593333333332
b1676,1210.1733333333332,1771.47
b1677,70810.2,86445.16666666666
b1678,221.018,153.57
b1679,67.80783333333333,39.94703333333334
b1680,89.95673333333333,34.7391
b1681,111.379,32.491099999999996
b1682,97.04936666666667,22.9525
b1683,101.45326666666666,30.276633333333333
b1684,68.08083333333333,27.163666666666668
b1685,468.99966666666666,950.0293333333333
b1686,297.9386666666667,393.07633333333325
b1687,349.2336666666667,483.63866666666667
b1688,117.85433333333333,283.8313333333333
b1689,7.208726666666666,4.802906666666666
b1690,0.8202446666666666,0.8107533333333333
b1691,1.2557443333333331,0.2580696666666667
b1692,6.346016666666666,8.421546666666666
b1693,119.83300000000001,119.08566666666665
b1694,3.8664133333333335,0.99898
b1695,6.831926666666667,4.257666666666666
b1696,30.03103333333333,44.0383
b1697,3.27811,1.3894633333333333
b1698,7.419116666666667,6.8440233333333325
b1699,6.131313333333334,4.611983333333334
b1700,4.56633,0.90881
b1701,4.72572,4.41767
b1702,512.6513333333334,227.66333333333333
b1703,134.929,89.00836666666667
b1704,321.18,398.1046666666666
b1705,21.704266666666665,0.0
b1706,135.02833333333334,23.2409
b1707,80.39033333333333,116.28876666666666
b1708,316.8833333333333,387.88466666666665
b1709,183.54433333333336,161.55733333333333
b1710,421.4536666666667,212.64833333333334
b1711,48.178599999999996,86.60553333333333
b1712,2916.443333333333,3318.8233333333337
b1713,660.342,690.2443333333332
b1714,514.349,420.253
b1715,165.40666666666667,0.0
b1716,8993.519999999999,8363.476666666667
b1717,11969.833333333334,11881.866666666667
b1718,8735.49,8131.39
b1719,1513.05,1479.4233333333334
b1722,124.45433333333335,98.8472
b1723,197.97733333333335,270.71833333333336
b1724,378.4936666666667,200.07143333333332
b1725,192.84833333333333,198.59366666666668
b1726,185.975,165.28966666666665
b1727,134.36733333333333,134.139
b1728,8.871326666666667,7.6202733333333335
b1729,1391.5566666666666,552.7646666666666
b1730,2.82631,2.9307366666666668
b1731,59.94219999999999,19.5592
b1732,420.37533333333334,73.09679999999999
b1733,38.7951,46.73513333333333
b1734,9.583419999999998,7.56457
b1735,30.09286666666667,23.027033333333335
b1736,16.065733333333338,7.088133333333334
b1737,11.148683333333333,8.85208
b1738,54.760099999999994,25.833566666666666
b1739,1583.0966666666666,766.1103333333334
b1740,581.4403333333333,594.4593333333333
b1741,30.568533333333335,43.742466666666665
b1742,59.34810000000001,135.13266666666667
b1743,41.65886666666667,18.318366666666666
b1744,7.685183333333334,5.9602466666666665
b1745,14.962566666666666,13.503146666666666
b1746,11.304386666666666,8.423856666666667
b1747,13.793433333333333,0.9728266666666667
b1748,12.249286666666668,1.4244766666666668
b1749,225.73033333333333,131.44106666666667
b1750,39.46163333333333,227.947
b1751,37.232033333333334,397.87266666666665
b1752,25.0766,253.208
b1753,35.326233333333334,250.07899999999998
b1754,41.9504,292.8426666666667
b1755,12.705466666666666,121.85283333333332
b1756,32.11213333333333,93.38076666666666
b1757,61.91026666666667,661.0916666666667
b1758,30.54433333333333,69.98816666666667
b1759,38.5626,51.8261
b1760,78.57576666666667,117.83933333333333
b1761,2085.8366666666666,2536.9166666666665
b1762,13.772833333333333,6.413209999999999
b1763,134.73166666666665,134.58533333333332
b1764,351.4936666666667,413.85633333333334
b1765,261.87,234.36333333333332
b1766,123.78466666666668,132.59166666666667
b1767,174.99099999999999,178.61133333333336
b1768,154.14200000000002,113.84156666666667
b1769,2.996,4.440183333333333
b1770,61.14233333333333,41.23266666666667
b1771,13.9549,22.6806
b1772,5.557576666666667,2.6135800000000002
b1773,13.171439999999999,5.559550000000001
b1774,4.49899,5.104863333333333
b1775,2.2721033333333334,3.551183333333333
b1776,3.0728299999999997,1.0541063333333334
b1777,751.9746666666666,140.54633333333334
b1778,571.1973333333333,63.9811
b1779,12545.433333333334,20567.266666666666
b1780,231.1686666666667,188.15099999999998
b1781,59.234633333333335,89.59840000000001
b1782,1178.2766666666669,581.3923333333333
b1783,341.16633333333334,82.32990000000001
b1784,134.98233333333334,43.031600000000005
b1785,3.0758433333333333,8.777846666666667
b1786,26.9765,32.36716666666667
b1787,185.19133333333332,287.2626666666667
b1788,0.0,0.0
b1789,26.110666666666663,77.1804
b1790,25.034766666666666,32.7938
b1791,12.461096666666668,22.840100000000003
b1792,94.50463333333333,94.8634
b1793,86.52019999999999,56.95093333333333
b1794,215.79266666666663,169.49366666666666
b1795,1131.68,405.03999999999996
b1796,2.6631666666666667,0.8279566666666667
b1797,2.95516,7.321546666666666
b1798,28.1943,106.42416666666666
b1799,59.049200000000006,85.60896666666667
b1800,20.873733333333334,35.91246666666667
b1801,0.9758766666666666,2.5601113333333334
b1802,2.7681733333333334,2.2814
b1803,6.484373333333333,4.2418233333333335
b1804,79.12726666666667,79.47956666666666
b1805,52.87799999999999,44.422599999999996
b1806,128.98866666666666,166.807
b1807,128.50633333333334,144.22933333333333
b1808,48.2318,42.90046666666667
b1809,358.73466666666667,260.0063333333333
b1810,158.88466666666667,177.53466666666668
b1811,128.19033333333334,119.90740000000001
b1812,57.98663333333334,54.21906666666666
b1813,83.25976666666668,122.90000000000002
b1814,55.379,74.88573333333333
b1815,13.480366666666667,11.19997
b1816,84.79686666666667,65.94573333333334
b1817,877.1883333333332,968.172
b1818,1062.0133333333333,1566.26
b1819,980.8256666666666,1373.6466666666668
b1820,79.51346666666667,81.37806666666667
b1821,12.299766666666665,23.32936666666667
b1822,78.18356666666666,61.848333333333336
b1823,5747.416666666667,5987.81
b1824,11321.313333333334,8534.69
b1825,259.865,171.5566666666667
b1826,183.082,272.97493333333335
b1827,235.58366666666666,307.758
b1828,3.5212733333333333,7.95765
b1829,551.8156666666667,349.81199999999995
b1830,530.3946666666667,481.56866666666673
b1831,1146.9066666666668,942.7436666666666
b1832,595.7866666666667,680.5303333333333
b1833,49.2568,54.45926666666667
b1834,71.53296666666667,66.12573333333334
b1835,57.16813333333334,55.39883333333333
b1836,1048.633,732.1196666666666
b1837,136.22416666666666,123.50100000000002
b1838,11.813766666666666,8.98413
b1839,277.09333333333336,151.709
b1840,142.24866666666668,102.01679999999999
b1841,314.25433333333336,317.09433333333334
b1842,181.18200000000002,140.80700000000002
b1843,67.48729999999999,67.24896666666667
b1844,133.95933333333332,196.1113333333333
b1845,61.6558,38.72613333333334
b1846,34.587700000000005,35.66173333333333
b1847,699.1726666666667,143.05766666666668
b1848,201.9706666666667,357.6713333333333
b1849,314.664,222.68733333333333
b1850,359.38966666666664,582.5673333333333
b1851,48.181900000000006,76.47666666666667
b1852,548.8043333333334,440.49766666666665
b1853,93.15783333333333,133.67933333333335
b1854,486.009,1848.7633333333333
b1855,148.96400000000003,129.314
b1856,216.288,91.3584
b1857,1150.035,109.05
b1858,197.19833333333335,143.86966666666666
b1859,90.13086666666668,81.36603333333333
b1860,131.82299999999998,136.34666666666666
b1861,116.85743333333335,169.82066666666665
b1862,6.68825,4.664503333333333
b1863,270.797,416.57366666666667
b1864,619.1030000000001,773.5223333333333
b1865,330.741,450.8623333333333
b1866,505.26800000000003,718.5369999999999
b1867,107.009,153.76166666666666
b1868,42.18413333333333,50.371500000000005
b1869,193.53466666666668,208.69933333333333
b1870,179.52766666666665,119.30899999999998
b1871,134.71333333333334,114.00366666666666
b1872,8.548346666666667,13.428406666666666
b1873,2.120502666666667,0.151065
b1874,151.916,213.00033333333332
b1875,108.2464,107.48376666666667
b1876,328.41833333333335,286.46299999999997
b1877,16.790533333333332,25.96411333333333
b1878,37.910500000000006,60.500733333333336
b1879,37.29923333333334,70.25283333333334
b1880,41.2614,109.39573333333334
b1881,360.1006666666667,368.09799999999996
b1882,302.9773333333333,350.60133333333334
b1883,83.15283333333333,95.61263333333333
b1884,134.03566666666666,217.4186666666667
b1885,286.7573333333333,638.929
b1886,477.60533333333336,1039.0843333333332
b1887,738.1793333333335,857.256
b1888,417.7836666666667,525.5133333333333
b1889,196.22466666666665,393.5713333333333
b1890,279.567,541.907
b1891,245.18366666666665,235.067
b1892,335.7626666666667,328.9823333333334
b1893,5.298783333333333,13.748206666666666
b1894,20.581633333333333,53.113633333333325
b1895,63.82666666666666,119.81066666666668
b1896,386.42766666666665,112.61413333333333
b1897,193.4333333333333,67.52674333333333
b1900,6.089923333333334,6.460303333333333
b1901,6.227226666666667,5.887713333333333
b1902,113.04466666666667,141.89166666666665
b1904,78.3771,196.05899999999997
b1905,532.3403333333333,1323.2700000000002
b1906,46.7305,486.25399999999996
b1907,57.01533333333333,62.78953333333334
b1908,92.38940000000001,190.47533333333334
b1912,138.14,275.59233333333333
b1913,167.29633333333334,200.36566666666667
b1914,361.9073333333333,487.816
b1915,182.02599999999998,252.74633333333335
b1916,100.69260000000001,63.637233333333334
b1917,196.11833333333334,174.85133333333332
b1918,181.50200000000004,189.53099999999998
b1919,285.151,249.112
b1920,1582.8133333333335,1206.2656666666667
b1921,325.58366666666666,540.6426666666666
b1922,476.4726666666667,914.5103333333333
b1923,9394.506666666668,10660.103333333333
b1924,239.64633333333333,577.2863333333333
b1925,272.3586666666667,500.76033333333334
b1926,167.54466666666667,457.92800000000005
b1927,234.59966666666665,127.711
b1928,309.83566666666667,387.89899999999994
b1929,173.722,461.7373333333333
b1930,156.22366666666667,247.27866666666668
b1931,26.054933333333334,21.316666666666666
b1932,32.8717,30.029799999999998
b1936,0.0,0.0
b1937,136.697,177.67600000000002
b1938,104.8752,157.874
b1939,132.13566666666665,172.523
b1940,135.355,212.80766666666668
b1941,57.890366666666665,112.2916
b1942,60.3188,96.76596666666667
b1943,53.10543333333334,74.6167
b1944,185.70733333333337,246.07833333333335
b1945,139.553,190.6
b1946,137.23080000000002,192.061
b1947,90.69839999999999,128.90943333333334
b1948,43.08693333333334,55.99446666666666
b1949,50.23069999999999,67.43686666666667
b1950,21.387033333333335,22.654899999999998
b1951,43.0839,9.120953333333334
b1952,115.97233333333334,109.2343
b1953,129.239,64.26346666666667
b1955,79.54076666666667,42.5611
b1956,40.39306666666667,47.48983333333333
b1957,33.295766666666665,36.61853333333334
b1958,40.1428,47.57746666666667
b1959,0.9400000000000001,2.3858686666666666
b1960,45.23713333333333,53.3045
b1961,123.807,124.04733333333333
b1962,107.14476666666667,151.80800000000002
b1963,102.48843333333333,202.46533333333332
b1967,514.1126666666667,58.25256666666667
b1968,48.54986666666667,27.310433333333336
b1969,75.93473333333333,48.74333333333333
b1970,58.339133333333336,4.935086666666667
b1971,68.2812,53.041066666666666
b1972,36.16106666666667,23.750006666666668
b1973,527.9802,10.571823333333334
b1974,14.582099999999999,6.761289333333334
b1976,183.364,145.0856666666667
b1978,12.7286,15.648033333333336
b1981,99.09733333333334,107.2583
b1982,304.11899999999997,213.35999999999999
b1983,629.4813333333333,613.5493333333334
b1985,14.640866666666668,37.2129
b1987,131.99666666666667,56.69263333333333
b1988,16.2343,10.024143333333335
b1990,115.86533333333334,113.76356666666668
b1991,25.114166666666666,46.452200000000005
b1992,15.902000000000001,37.053733333333334
b1993,35.85283333333333,36.3195
b1994,126.37433333333333,147.90200000000002
b1996,30.21023333333333,56.7244
b1997,68.67673333333333,84.14253333333333
b1999,13.910296666666666,19.4057
b2000,23.9967,143.23100000000002
b2001,8.928826666666668,25.116533333333333
b2002,2.60906,22.514433333333333
b2003,0.0,0.0
b2004,0.0,0.8300000000000001
b2005,0.6209806666666666,0.0
b2006,25.807666666666666,65.6199
b2007,1537.05,2530.0400000000004
b2008,48.1635,50.333933333333334
b2009,106.06153333333333,89.34383333333334
b2010,17.973833333333335,23.334533333333336
b2011,73.99136666666668,112.13133333333333
b2012,1063.4946666666667,696.2406666666667
b2013,338.89866666666666,189.045
b2014,558.1113333333334,88.82836666666667
b2015,25.573966666666667,33.83696666666667
b2016,274.485,401.8413333333333
b2017,220.11533333333333,213.13
b2018,1256.243333333333,0.0
b2019,294.203,179.385
b2020,216.16099999999997,181.70733333333337
b2021,295.8706666666667,209.49066666666667
b2022,394.54466666666667,249.74966666666668
b2023,287.65333333333336,172.47433333333333
b2024,213.063,168.71033333333332
b2025,289.158,172.41266666666664
b2026,350.44599999999997,263.5036666666667
b2027,1061.05,902.4926666666667
b2028,57.96756666666666,42.43443333333334
b2029,2093.236666666666,1534.46
b2030,9.9017e-06,9.152243333333333e-06
b2032,354.45266666666663,279.77
b2033,490.1963333333333,357.8093333333333
b2034,542.9970000000001,379.854
b2035,207.091,157.79166666666666
b2036,561.6616666666667,424.19766666666663
b2037,340.522,257.7
b2038,562.9416666666667,397.2083333333333
b2039,570.6846666666667,590.815
b2040,506.2326666666666,408.1966666666667
b2041,665.755,463.016
b2042,1213.78,988.509
b2043,13.966566666666667,16.321133333333336
b2044,7.817483333333333,10.05183
b2045,4.1106766666666665,7.150296666666667
b2046,2.3270466666666665,0.8687333333333332
b2047,1.4797200000000001,2.8927933333333335
b2048,3.1162266666666665,1.92073
b2049,2.5712233333333336,3.990878333333333
b2050,1.1017336666666668,4.66354
b2051,2.5198786666666666,1.1270333333333333
b2052,4.62482,0.6290733333333334
b2053,4.30834,2.4966733333333333
b2054,2.2181,0.23484833333333333
b2055,2.127083333333333,3.643789
b2056,3.6614733333333334,3.280883333333333
b2057,2.7228366666666672,4.310063333333333
b2058,1.5250700000000001,0.0
b2059,4.05896,0.48290000000000005
b2060,1.4201566666666665,1.4238933333333332
b2061,0.5029066666666667,0.7863466666666666
b2062,1.5356836666666667,0.04840166666666667
b2063,59.13773333333333,111.05446666666667
b2064,109.286,146.92066666666665
b2065,164.99833333333333,376.46000000000004
b2066,239.604,212.819
b2067,47.79606666666666,43.909533333333336
b2068,20.582833333333333,29.97713333333333
b2069,29.767,18.235866666666666
b2070,6.233216666666666,8.251403333333334
b2071,7.35765,17.94991333333333
b2072,1.9939,3.8587833333333332
b2073,7.693323333333333,7.485636666666667
b2074,25.343999999999998,29.857433333333333
b2075,14.503400000000001,18.684766666666665
b2076,13.515233333333333,13.404233333333336
b2077,10.26067,16.74813333333333
b2078,17.500866666666667,13.1916
b2079,59.6104,65.61723333333333
b2080,598.5966666666667,148.84136666666666
b2081,135.40033333333335,124.58666666666666
b2082,30.7736,52.499966666666666
b2083,0.0,3.8066533333333332
b2085,10.86654,0.52874
b2086,91.41669999999999,34.156933333333335
b2088,27.192433333333337,47.545366666666666
b2089,10.452603333333334,22.262600000000003
b2091,648.9396666666667,1204.61
b2092,1253.94,3437.34
b2093,2638.3366666666666,5987.8966666666665
b2094,2812.7066666666665,4651.116666666667
b2095,2739.4066666666663,6220.566666666667
b2096,2557.34,5271.983333333334
b2097,876.8396666666667,353.2663333333333
b2098,8.731616666666666,14.25985666666667
b2099,16.5783,21.246733333333335
b2100,16.21976666666667,20.967066666666668
b2101,32.84506666666667,54.14783333333333
b2102,38.148900000000005,45.24183333333334
b2103,158.6796666666667,144.68866666666668
b2104,178.59933333333333,128.89633333333333
b2105,74.09033333333333,58.6227
b2106,24.459099999999996,7.780986666666668
b2107,201.05933333333334,201.07833333333335
b2108,1.952003333333333,3.3293533333333336
b2109,3.0747766666666667,5.191356666666667
b2110,2.0197066666666665,3.68162
b2111,10.652143333333333,50.86376666666666
b2112,276.81,161.061
b2113,257.4773333333333,322.0536666666667
b2114,496.6556666666666,525.1336666666667
b2118,6.022333333333333,14.756166666666667
b2119,1.383783,0.9687733333333334
b2120,2.276256666666667,3.1378366666666664
b2121,2.78804,2.3657666666666666
b2122,5.83815,6.6580699999999995
b2123,6.801973333333334,12.026076666666667
b2124,81.27563333333333,151.24093333333334
b2125,37.466033333333336,31.098433333333332
b2126,23.808766666666667,24.77776666666667
b2127,57.08356666666666,36.841833333333334
b2128,35.321866666666665,23.226866666666666
b2129,50.81236666666666,19.828433333333333
b2130,46.342099999999995,26.614066666666663
b2131,115.93733333333334,42.7621
b2132,107.15906666666666,150.23833333333334
b2133,333.173,236.98933333333332
b2134,117.705,159.11733333333333
b2135,41.24036666666667,53.0959
b2136,52.010400000000004,90.99003333333333
b2137,19.184533333333334,19.981033333333333
b2139,1.1210993333333332,3.8112933333333334
b2140,31.032333333333337,18.072533333333336
b2141,15.949866666666665,65.726
b2142,21.750933333333332,83.59206666666667
b2143,60.07806666666667,148.11566666666667
b2144,58.5686,73.66536666666667
b2145,39.4078,70.10293333333334
b2146,7.269259999999999,35.9068
b2147,7.882269999999999,37.753233333333334
b2148,25.362433333333332,4.4989099999999995
b2149,37.783966666666664,1.3706466666666668
b2150,82.45393333333334,5.14074
b2151,9.36321,9.149873333333334
b2152,113.395,61.711099999999995
b2153,1669.5433333333333,754.2326666666668
b2154,218.14566666666667,192.19066666666666
b2155,25.112233333333336,13.4566
b2156,629.3816666666667,651.6283333333332
b2157,70.59593333333333,58.1278
b2158,32.7333,53.03693333333333
b2159,147.12966666666668,105.66356666666667
b2160,62.214266666666674,79.49406666666665
b2161,2.3652599999999997,3.024079333333333
b2162,1.0338399999999999,1.6773566666666666
b2163,4.536013333333333,8.0184
b2164,10.703449999999998,16.801133333333336
b2165,4.041283333333333,2.4593433333333334
b2166,1.5958366666666668,2.1787816666666666
b2167,52.726466666666674,85.82416666666666
b2168,45.34503333333333,53.6333
b2169,33.2845,69.47019999999999
b2170,7.182019999999999,14.497613333333334
b2171,328.164,316.1653333333333
b2172,16.69203333333333,6.134813333333334
b2173,53.326699999999995,30.243433333333332
b2174,71.70913333333333,31.097366666666662
b2175,1414.09,949.6193333333334
b2176,48.34453333333334,51.5343
b2177,48.67356666666666,54.9794
b2178,27.89786666666667,39.56113333333334
b2179,28.45526666666667,40.33063333333333
b2180,50.883266666666664,54.62723333333333
b2181,274.077,55.76286666666667
b2182,106.68896666666667,162.14466666666667
b2183,290.35133333333334,371.79466666666667
b2184,29.539366666666666,35.1809
b2185,8007.756666666667,5118.56
b2186,223.93200000000002,180.05566666666667
b2187,770.6959999999999,1176.4863333333333
b2188,171.0683333333333,221.78966666666668
b2190,32.154500000000006,37.367700000000006
b2192,125.07933333333335,131.55933333333334
b2193,118.28899999999999,168.7686666666667
b2194,22.57196666666667,27.692833333333336
b2195,25.484733333333335,47.92476666666667
b2196,20.254666666666665,35.17856666666666
b2197,40.42796666666666,154.354
b2198,10.295666666666667,63.02633333333333
b2199,19.3869,47.584833333333336
b2200,12.877600000000001,33.2942
b2201,27.858800000000002,109.89603333333332
b2202,29.0822,74.89456666666668
b2203,8.383086666666665,24.429599999999997
b2204,3.5226733333333335,11.644253333333333
b2205,3.497973333333333,16.94996666666667
b2206,10.804340000000002,33.31666666666667
b2207,14.635843333333332,17.8025
b2208,9.476463333333333,39.481833333333334
b2209,32.52993333333334,91.2092
b2210,75.2463,9.773476666666665
b2211,64.94986666666667,3.885053333333333
b2212,16.48215,30.270533333333333
b2213,27.827233333333336,32.78040000000001
b2214,20.3665,26.614396666666664
b2215,8172.38,14483.6
b2216,181.9663333333333,180.429
b2217,971.89,1027.931
b2218,70.32376666666666,76.89746666666666
b2219,6.486683333333333,9.043433333333333
b2220,12.531773333333334,17.103800000000003
b2221,0.18160600000000002,0.7388733333333333
b2222,1.1421113333333333,0.094232
b2223,2.0657116666666666,2.5446433333333336
b2224,3.7561166666666668,7.591359999999999
b2225,4.359823333333334,9.554116666666667
b2226,4.661806666666667,5.841756666666666
b2229,1.9434033333333331,8.142703333333332
b2230,6.322796666666666,8.139703333333335
b2231,638.792,572.4250000000001
b2232,217.3603333333333,317.027
b2233,12.7187,25.378
b2234,292.70166666666665,72.19383333333333
b2235,319.4543333333333,138.463
b2236,294.90166666666664,90.24726666666668
b2237,74.45406666666666,55.03986666666666
b2238,1.8603466666666666,3.4758
b2239,61.04026666666667,70.37853333333334
b2240,4.583896666666667,2.7161826666666666
b2241,1.280908,4.45674
b2242,2.1398266666666665,2.7548066666666666
b2243,1.9632600000000002,3.276533333333333
b2244,31.416633333333333,39.076433333333334
b2245,6.56091,9.078413333333334
b2246,3.47725,6.028743333333334
b2247,2.3394933333333334,3.8551
b2248,1.9680766666666667,1.4458466666666665
b2249,109.12833333333333,138.537
b2250,24.77456666666667,20.068366666666666
b2251,41.6119,82.20966666666668
b2252,4.54348,9.91629
b2253,31.38106666666667,27.129899999999996
b2254,26.92866666666667,11.151800000000001
b2255,35.558933333333336,28.850466666666666
b2256,20.714966666666665,16.539066666666667
b2257,12.120766666666668,10.53206
b2258,7.4404,1.1565466666666666
b2259,50.4617,73.09603333333332
b2260,54.12706666666667,64.55563333333333
b2261,147.448,171.75
b2262,235.21966666666665,212.34799999999998
b2263,20.360200000000003,47.55146666666667
b2264,48.325633333333336,92.60546666666669
b2265,108.30566666666668,116.91366666666666
b2266,2011.1133333333335,602.827
b2267,122.05466666666666,162.2375
b2268,71.41566666666667,63.62043333333333
b2269,4.54729,5.221836666666667
b2270,2.450763333333333,4.973086666666666
b2271,2.0034733333333334,4.2161333333333335
b2272,3.277786666666667,1.0538166666666666
b2273,2.227676666666667,2.21843
b2274,21.516400000000004,19.605533333333337
b2275,14.424833333333334,16.4569
b2276,499.78966666666673,516.4143333333333
b2277,451.1963333333333,365.28933333333333
b2278,322.2386666666667,314.87033333333335
b2279,130.88173333333333,65.47373333333334
b2280,280.32,204.70133333333334
b2281,435.06933333333336,266.35966666666667
b2282,454.8300000000001,383.83233333333334
b2283,662.489,376.944
b2284,504.724,346.6166666666666
b2285,636.4246666666667,583.9343333333333
b2286,657.96,480.78
b2287,971.6286666666666,597.4593333333333
b2288,658.228,545.8000000000001
b2289,135.91099999999997,323.00233333333335
b2290,227.73933333333332,136.62800000000001
b2291,56.0507,56.19316666666666
b2292,26.17573333333333,75.57809999999999
b2293,324.67266666666666,683.8613333333333
b2294,611.1603333333334,885.1903333333333
b2295,193.02599999999998,222.136
b2296,489.2473333333333,2564.1166666666663
b2297,329.355,1679.3433333333332
b2298,4.121783333333333,100.617
b2299,416.0506666666667,302.59833333333336
b2300,297.8633333333333,275.6073333333334
b2301,100.68373333333334,52.421
b2302,85.93233333333335,35.387033333333335
b2303,683.8043333333334,261.646
b2304,242.682,180.69533333333334
b2305,15.015133333333333,18.0117
b2306,123.472,58.01343333333333
b2307,153.48,60.47823333333334
b2308,189.77733333333333,98.32800000000002
b2309,871.6840000000001,175.744
b2310,423.1526666666667,10.690133333333334
b2311,61.5126,87.456
b2312,663.4486666666667,414.22166666666664
b2313,1122.43,703.4603333333333
b2314,126.16959999999999,189.109
b2315,128.50866666666664,84.0671
b2316,957.741,1022.7866666666667
b2317,125.069,99.39866666666666
b2318,91.69569999999999,122.74566666666665
b2319,169.0956666666667,185.26066666666668
b2320,302.11833333333334,272.23533333333336
b2321,75.62556666666667,74.66683333333333
b2322,12.6777,17.906333333333333
b2323,765.0133333333333,1209.2466666666667
b2324,42.45976666666667,59.10126666666667
b2325,308.561,189.27233333333334
b2326,186.96,213.0476666666667
b2327,127.14966666666668,197.39966666666666
b2328,218.70566666666664,213.39766666666665
b2329,382.01466666666664,362.48766666666666
b2330,346.46000000000004,324.50966666666665
b2331,107.24066666666666,181.85999999999999
b2332,83.61130000000001,95.95193333333333
b2333,3.58328,10.85617
b2334,3.2691700000000004,2.471436666666667
b2335,4.2389833333333335,9.275533333333334
b2336,1.5380259999999997,2.277433333333333
b2339,1.8601766666666666,0.6275926666666667
b2340,401.49399999999997,351.67800000000005
b2341,29.273633333333333,9.672446666666666
b2342,20.202633333333335,1.5865066666666667
b2343,188.948,527.1083333333333
b2344,169.55466666666666,20.11769
b2345,6.442476666666667,4.231380000000001
b2346,395.097,310.81566666666663
b2347,58.9831,23.230900000000002
b2349,50.86316666666667,31.5996
b2350,215.11566666666667,191.95100000000002
b2351,431.93333333333334,174.09833333333333
b2352,299.2126666666666,49.76783333333333
b2353,19.442233333333334,16.202833333333334
b2354,21.130933333333335,21.8815
b2355,1.7752733333333335,2.8409200000000006
b2356,2.4606566666666665,0.0
b2357,0.0,3.504
b2358,0.16723966666666668,0.08486533333333333
b2359,9.888623333333333,6.485780000000001
b2360,13.429293333333334,8.093776666666667
b2361,0.12799,0.241851
b2362,2.672989,9.116333333333333
b2363,4.590980000000001,13.042623333333333
b2364,34.11046666666667,15.30155
b2365,6.224316666666667,8.548046666666666
b2366,35.39236666666667,21.05366666666667
b2367,2.5039933333333333,2.974013333333333
b2368,5.6762500000000005,0.8981933333333334
b2369,321.25233333333335,376.5246666666667
b2370,68.75236666666666,47.63623333333333
b2371,8.26711,7.815216666666667
b2372,3.814823333333333,0.24019100000000002
b2373,6.449283333333334,3.8370599999999997
b2374,8.524113333333332,1.7127733333333335
b2375,10.666816666666668,5.086963333333333
b2376,6.45235,6.821486666666666
b2377,71.93953333333333,92.85326666666667
b2378,20.777933333333333,32.797533333333334
